,day,field,timestamp,value
173280,2024-11-20,movement_30_sec,2024-11-20 01:18:32-08:00,1
173281,2024-11-20,movement_30_sec,2024-11-20 01:19:02-08:00,1
173282,2024-11-20,movement_30_sec,2024-11-20 01:19:32-08:00,1
173283,2024-11-20,movement_30_sec,2024-11-20 01:20:02-08:00,1
173284,2024-11-20,movement_30_sec,2024-11-20 01:20:32-08:00,1
173285,2024-11-20,movement_30_sec,2024-11-20 01:21:02-08:00,1
173286,2024-11-20,movement_30_sec,2024-11-20 01:21:32-08:00,2
173287,2024-11-20,movement_30_sec,2024-11-20 01:22:02-08:00,1
173288,2024-11-20,movement_30_sec,2024-11-20 01:22:32-08:00,1
173289,2024-11-20,movement_30_sec,2024-11-20 01:23:02-08:00,1
173290,2024-11-20,movement_30_sec,2024-11-20 01:23:32-08:00,1
173291,2024-11-20,movement_30_sec,2024-11-20 01:24:02-08:00,1
173292,2024-11-20,movement_30_sec,2024-11-20 01:24:32-08:00,1
173293,2024-11-20,movement_30_sec,2024-11-20 01:25:02-08:00,1
173294,2024-11-20,movement_30_sec,2024-11-20 01:25:32-08:00,1
173295,2024-11-20,movement_30_sec,2024-11-20 01:26:02-08:00,2
173296,2024-11-20,movement_30_sec,2024-11-20 01:26:32-08:00,1
173297,2024-11-20,movement_30_sec,2024-11-20 01:27:02-08:00,3
173298,2024-11-20,movement_30_sec,2024-11-20 01:27:32-08:00,2
173299,2024-11-20,movement_30_sec,2024-11-20 01:28:02-08:00,1
173300,2024-11-20,movement_30_sec,2024-11-20 01:28:32-08:00,1
173301,2024-11-20,movement_30_sec,2024-11-20 01:29:02-08:00,1
173302,2024-11-20,movement_30_sec,2024-11-20 01:29:32-08:00,2
173303,2024-11-20,movement_30_sec,2024-11-20 01:30:02-08:00,1
173304,2024-11-20,movement_30_sec,2024-11-20 01:30:32-08:00,1
173305,2024-11-20,movement_30_sec,2024-11-20 01:31:02-08:00,2
173306,2024-11-20,movement_30_sec,2024-11-20 01:31:32-08:00,1
173307,2024-11-20,movement_30_sec,2024-11-20 01:32:02-08:00,1
173308,2024-11-20,movement_30_sec,2024-11-20 01:32:32-08:00,2
173309,2024-11-20,movement_30_sec,2024-11-20 01:33:02-08:00,2
173310,2024-11-20,movement_30_sec,2024-11-20 01:33:32-08:00,2
173311,2024-11-20,movement_30_sec,2024-11-20 01:34:02-08:00,1
173312,2024-11-20,movement_30_sec,2024-11-20 01:34:32-08:00,2
173313,2024-11-20,movement_30_sec,2024-11-20 01:35:02-08:00,2
173314,2024-11-20,movement_30_sec,2024-11-20 01:35:32-08:00,2
173315,2024-11-20,movement_30_sec,2024-11-20 01:36:02-08:00,2
173316,2024-11-20,movement_30_sec,2024-11-20 01:36:32-08:00,2
173317,2024-11-20,movement_30_sec,2024-11-20 01:37:02-08:00,1
173318,2024-11-20,movement_30_sec,2024-11-20 01:37:32-08:00,1
173319,2024-11-20,movement_30_sec,2024-11-20 01:38:02-08:00,2
173320,2024-11-20,movement_30_sec,2024-11-20 01:38:32-08:00,2
173321,2024-11-20,movement_30_sec,2024-11-20 01:39:02-08:00,2
173322,2024-11-20,movement_30_sec,2024-11-20 01:39:32-08:00,2
173323,2024-11-20,movement_30_sec,2024-11-20 01:40:02-08:00,2
173324,2024-11-20,movement_30_sec,2024-11-20 01:40:32-08:00,2
173325,2024-11-20,movement_30_sec,2024-11-20 01:41:02-08:00,1
173326,2024-11-20,movement_30_sec,2024-11-20 01:41:32-08:00,1
173327,2024-11-20,movement_30_sec,2024-11-20 01:42:02-08:00,1
173328,2024-11-20,movement_30_sec,2024-11-20 01:42:32-08:00,2
173329,2024-11-20,movement_30_sec,2024-11-20 01:43:02-08:00,1
173330,2024-11-20,movement_30_sec,2024-11-20 01:43:32-08:00,2
173331,2024-11-20,movement_30_sec,2024-11-20 01:44:02-08:00,2
173332,2024-11-20,movement_30_sec,2024-11-20 01:44:32-08:00,1
173333,2024-11-20,movement_30_sec,2024-11-20 01:45:02-08:00,1
173334,2024-11-20,movement_30_sec,2024-11-20 01:45:32-08:00,1
173335,2024-11-20,movement_30_sec,2024-11-20 01:46:02-08:00,2
173336,2024-11-20,movement_30_sec,2024-11-20 01:46:32-08:00,2
173337,2024-11-20,movement_30_sec,2024-11-20 01:47:02-08:00,1
173338,2024-11-20,movement_30_sec,2024-11-20 01:47:32-08:00,1
173339,2024-11-20,movement_30_sec,2024-11-20 01:48:02-08:00,1
173340,2024-11-20,movement_30_sec,2024-11-20 01:48:32-08:00,1
173341,2024-11-20,movement_30_sec,2024-11-20 01:49:02-08:00,1
173342,2024-11-20,movement_30_sec,2024-11-20 01:49:32-08:00,1
173343,2024-11-20,movement_30_sec,2024-11-20 01:50:02-08:00,1
173344,2024-11-20,movement_30_sec,2024-11-20 01:50:32-08:00,2
173345,2024-11-20,movement_30_sec,2024-11-20 01:51:02-08:00,1
173346,2024-11-20,movement_30_sec,2024-11-20 01:51:32-08:00,2
173347,2024-11-20,movement_30_sec,2024-11-20 01:52:02-08:00,1
173348,2024-11-20,movement_30_sec,2024-11-20 01:52:32-08:00,1
173349,2024-11-20,movement_30_sec,2024-11-20 01:53:02-08:00,1
173350,2024-11-20,movement_30_sec,2024-11-20 01:53:32-08:00,1
173351,2024-11-20,movement_30_sec,2024-11-20 01:54:02-08:00,2
173352,2024-11-20,movement_30_sec,2024-11-20 01:54:32-08:00,1
173353,2024-11-20,movement_30_sec,2024-11-20 01:55:02-08:00,1
173354,2024-11-20,movement_30_sec,2024-11-20 01:55:32-08:00,1
173355,2024-11-20,movement_30_sec,2024-11-20 01:56:02-08:00,1
173356,2024-11-20,movement_30_sec,2024-11-20 01:56:32-08:00,1
173357,2024-11-20,movement_30_sec,2024-11-20 01:57:02-08:00,1
173358,2024-11-20,movement_30_sec,2024-11-20 01:57:32-08:00,1
173359,2024-11-20,movement_30_sec,2024-11-20 01:58:02-08:00,1
173360,2024-11-20,movement_30_sec,2024-11-20 01:58:32-08:00,2
173361,2024-11-20,movement_30_sec,2024-11-20 01:59:02-08:00,1
173362,2024-11-20,movement_30_sec,2024-11-20 01:59:32-08:00,1
173363,2024-11-20,movement_30_sec,2024-11-20 02:00:02-08:00,1
173364,2024-11-20,movement_30_sec,2024-11-20 02:00:32-08:00,3
173365,2024-11-20,movement_30_sec,2024-11-20 02:01:02-08:00,1
173366,2024-11-20,movement_30_sec,2024-11-20 02:01:32-08:00,1
173367,2024-11-20,movement_30_sec,2024-11-20 02:02:02-08:00,1
173368,2024-11-20,movement_30_sec,2024-11-20 02:02:32-08:00,2
173369,2024-11-20,movement_30_sec,2024-11-20 02:03:02-08:00,2
173370,2024-11-20,movement_30_sec,2024-11-20 02:03:32-08:00,1
173371,2024-11-20,movement_30_sec,2024-11-20 02:04:02-08:00,1
173372,2024-11-20,movement_30_sec,2024-11-20 02:04:32-08:00,1
173373,2024-11-20,movement_30_sec,2024-11-20 02:05:02-08:00,1
173374,2024-11-20,movement_30_sec,2024-11-20 02:05:32-08:00,1
173375,2024-11-20,movement_30_sec,2024-11-20 02:06:02-08:00,1
173376,2024-11-20,movement_30_sec,2024-11-20 02:06:32-08:00,2
173377,2024-11-20,movement_30_sec,2024-11-20 02:07:02-08:00,1
173378,2024-11-20,movement_30_sec,2024-11-20 02:07:32-08:00,1
173379,2024-11-20,movement_30_sec,2024-11-20 02:08:02-08:00,1
173380,2024-11-20,movement_30_sec,2024-11-20 02:08:32-08:00,1
173381,2024-11-20,movement_30_sec,2024-11-20 02:09:02-08:00,2
173382,2024-11-20,movement_30_sec,2024-11-20 02:09:32-08:00,1
173383,2024-11-20,movement_30_sec,2024-11-20 02:10:02-08:00,1
173384,2024-11-20,movement_30_sec,2024-11-20 02:10:32-08:00,2
173385,2024-11-20,movement_30_sec,2024-11-20 02:11:02-08:00,1
173386,2024-11-20,movement_30_sec,2024-11-20 02:11:32-08:00,2
173387,2024-11-20,movement_30_sec,2024-11-20 02:12:02-08:00,1
173388,2024-11-20,movement_30_sec,2024-11-20 02:12:32-08:00,1
173389,2024-11-20,movement_30_sec,2024-11-20 02:13:02-08:00,1
173390,2024-11-20,movement_30_sec,2024-11-20 02:13:32-08:00,1
173391,2024-11-20,movement_30_sec,2024-11-20 02:14:02-08:00,1
173392,2024-11-20,movement_30_sec,2024-11-20 02:14:32-08:00,1
173393,2024-11-20,movement_30_sec,2024-11-20 02:15:02-08:00,1
173394,2024-11-20,movement_30_sec,2024-11-20 02:15:32-08:00,1
173395,2024-11-20,movement_30_sec,2024-11-20 02:16:02-08:00,1
173396,2024-11-20,movement_30_sec,2024-11-20 02:16:32-08:00,1
173397,2024-11-20,movement_30_sec,2024-11-20 02:17:02-08:00,1
173398,2024-11-20,movement_30_sec,2024-11-20 02:17:32-08:00,1
173399,2024-11-20,movement_30_sec,2024-11-20 02:18:02-08:00,2
173400,2024-11-20,movement_30_sec,2024-11-20 02:18:32-08:00,2
173401,2024-11-20,movement_30_sec,2024-11-20 02:19:02-08:00,1
173402,2024-11-20,movement_30_sec,2024-11-20 02:19:32-08:00,2
173403,2024-11-20,movement_30_sec,2024-11-20 02:20:02-08:00,1
173404,2024-11-20,movement_30_sec,2024-11-20 02:20:32-08:00,1
173405,2024-11-20,movement_30_sec,2024-11-20 02:21:02-08:00,2
173406,2024-11-20,movement_30_sec,2024-11-20 02:21:32-08:00,1
173407,2024-11-20,movement_30_sec,2024-11-20 02:22:02-08:00,1
173408,2024-11-20,movement_30_sec,2024-11-20 02:22:32-08:00,1
173409,2024-11-20,movement_30_sec,2024-11-20 02:23:02-08:00,2
173410,2024-11-20,movement_30_sec,2024-11-20 02:23:32-08:00,1
173411,2024-11-20,movement_30_sec,2024-11-20 02:24:02-08:00,1
173412,2024-11-20,movement_30_sec,2024-11-20 02:24:32-08:00,1
173413,2024-11-20,movement_30_sec,2024-11-20 02:25:02-08:00,1
173414,2024-11-20,movement_30_sec,2024-11-20 02:25:32-08:00,1
173415,2024-11-20,movement_30_sec,2024-11-20 02:26:02-08:00,1
173416,2024-11-20,movement_30_sec,2024-11-20 02:26:32-08:00,1
173417,2024-11-20,movement_30_sec,2024-11-20 02:27:02-08:00,1
173418,2024-11-20,movement_30_sec,2024-11-20 02:27:32-08:00,1
173419,2024-11-20,movement_30_sec,2024-11-20 02:28:02-08:00,1
173420,2024-11-20,movement_30_sec,2024-11-20 02:28:32-08:00,1
173421,2024-11-20,movement_30_sec,2024-11-20 02:29:02-08:00,1
173422,2024-11-20,movement_30_sec,2024-11-20 02:29:32-08:00,1
173423,2024-11-20,movement_30_sec,2024-11-20 02:30:02-08:00,1
173424,2024-11-20,movement_30_sec,2024-11-20 02:30:32-08:00,1
173425,2024-11-20,movement_30_sec,2024-11-20 02:31:02-08:00,2
173426,2024-11-20,movement_30_sec,2024-11-20 02:31:32-08:00,2
173427,2024-11-20,movement_30_sec,2024-11-20 02:32:02-08:00,1
173428,2024-11-20,movement_30_sec,2024-11-20 02:32:32-08:00,1
173429,2024-11-20,movement_30_sec,2024-11-20 02:33:02-08:00,1
173430,2024-11-20,movement_30_sec,2024-11-20 02:33:32-08:00,1
173431,2024-11-20,movement_30_sec,2024-11-20 02:34:02-08:00,1
173432,2024-11-20,movement_30_sec,2024-11-20 02:34:32-08:00,1
173433,2024-11-20,movement_30_sec,2024-11-20 02:35:02-08:00,1
173434,2024-11-20,movement_30_sec,2024-11-20 02:35:32-08:00,1
173435,2024-11-20,movement_30_sec,2024-11-20 02:36:02-08:00,1
173436,2024-11-20,movement_30_sec,2024-11-20 02:36:32-08:00,1
173437,2024-11-20,movement_30_sec,2024-11-20 02:37:02-08:00,1
173438,2024-11-20,movement_30_sec,2024-11-20 02:37:32-08:00,1
173439,2024-11-20,movement_30_sec,2024-11-20 02:38:02-08:00,1
173440,2024-11-20,movement_30_sec,2024-11-20 02:38:32-08:00,1
173441,2024-11-20,movement_30_sec,2024-11-20 02:39:02-08:00,1
173442,2024-11-20,movement_30_sec,2024-11-20 02:39:32-08:00,1
173443,2024-11-20,movement_30_sec,2024-11-20 02:40:02-08:00,1
173444,2024-11-20,movement_30_sec,2024-11-20 02:40:32-08:00,1
173445,2024-11-20,movement_30_sec,2024-11-20 02:41:02-08:00,1
173446,2024-11-20,movement_30_sec,2024-11-20 02:41:32-08:00,1
173447,2024-11-20,movement_30_sec,2024-11-20 02:42:02-08:00,1
173448,2024-11-20,movement_30_sec,2024-11-20 02:42:32-08:00,1
173449,2024-11-20,movement_30_sec,2024-11-20 02:43:02-08:00,1
173450,2024-11-20,movement_30_sec,2024-11-20 02:43:32-08:00,1
173451,2024-11-20,movement_30_sec,2024-11-20 02:44:02-08:00,1
173452,2024-11-20,movement_30_sec,2024-11-20 02:44:32-08:00,1
173453,2024-11-20,movement_30_sec,2024-11-20 02:45:02-08:00,1
173454,2024-11-20,movement_30_sec,2024-11-20 02:45:32-08:00,1
173455,2024-11-20,movement_30_sec,2024-11-20 02:46:02-08:00,1
173456,2024-11-20,movement_30_sec,2024-11-20 02:46:32-08:00,1
173457,2024-11-20,movement_30_sec,2024-11-20 02:47:02-08:00,1
173458,2024-11-20,movement_30_sec,2024-11-20 02:47:32-08:00,1
173459,2024-11-20,movement_30_sec,2024-11-20 02:48:02-08:00,1
173460,2024-11-20,movement_30_sec,2024-11-20 02:48:32-08:00,1
173461,2024-11-20,movement_30_sec,2024-11-20 02:49:02-08:00,1
173462,2024-11-20,movement_30_sec,2024-11-20 02:49:32-08:00,1
173463,2024-11-20,movement_30_sec,2024-11-20 02:50:02-08:00,1
173464,2024-11-20,movement_30_sec,2024-11-20 02:50:32-08:00,2
173465,2024-11-20,movement_30_sec,2024-11-20 02:51:02-08:00,1
173466,2024-11-20,movement_30_sec,2024-11-20 02:51:32-08:00,1
173467,2024-11-20,movement_30_sec,2024-11-20 02:52:02-08:00,1
173468,2024-11-20,movement_30_sec,2024-11-20 02:52:32-08:00,1
173469,2024-11-20,movement_30_sec,2024-11-20 02:53:02-08:00,1
173470,2024-11-20,movement_30_sec,2024-11-20 02:53:32-08:00,1
173471,2024-11-20,movement_30_sec,2024-11-20 02:54:02-08:00,1
173472,2024-11-20,movement_30_sec,2024-11-20 02:54:32-08:00,1
173473,2024-11-20,movement_30_sec,2024-11-20 02:55:02-08:00,1
173474,2024-11-20,movement_30_sec,2024-11-20 02:55:32-08:00,1
173475,2024-11-20,movement_30_sec,2024-11-20 02:56:02-08:00,1
173476,2024-11-20,movement_30_sec,2024-11-20 02:56:32-08:00,1
173477,2024-11-20,movement_30_sec,2024-11-20 02:57:02-08:00,2
173478,2024-11-20,movement_30_sec,2024-11-20 02:57:32-08:00,2
173479,2024-11-20,movement_30_sec,2024-11-20 02:58:02-08:00,1
173480,2024-11-20,movement_30_sec,2024-11-20 02:58:32-08:00,1
173481,2024-11-20,movement_30_sec,2024-11-20 02:59:02-08:00,1
173482,2024-11-20,movement_30_sec,2024-11-20 02:59:32-08:00,1
173483,2024-11-20,movement_30_sec,2024-11-20 03:00:02-08:00,1
173484,2024-11-20,movement_30_sec,2024-11-20 03:00:32-08:00,1
173485,2024-11-20,movement_30_sec,2024-11-20 03:01:02-08:00,2
173486,2024-11-20,movement_30_sec,2024-11-20 03:01:32-08:00,1
173487,2024-11-20,movement_30_sec,2024-11-20 03:02:02-08:00,1
173488,2024-11-20,movement_30_sec,2024-11-20 03:02:32-08:00,1
173489,2024-11-20,movement_30_sec,2024-11-20 03:03:02-08:00,3
173490,2024-11-20,movement_30_sec,2024-11-20 03:03:32-08:00,1
173491,2024-11-20,movement_30_sec,2024-11-20 03:04:02-08:00,1
173492,2024-11-20,movement_30_sec,2024-11-20 03:04:32-08:00,1
173493,2024-11-20,movement_30_sec,2024-11-20 03:05:02-08:00,1
173494,2024-11-20,movement_30_sec,2024-11-20 03:05:32-08:00,1
173495,2024-11-20,movement_30_sec,2024-11-20 03:06:02-08:00,1
173496,2024-11-20,movement_30_sec,2024-11-20 03:06:32-08:00,1
173497,2024-11-20,movement_30_sec,2024-11-20 03:07:02-08:00,2
173498,2024-11-20,movement_30_sec,2024-11-20 03:07:32-08:00,1
173499,2024-11-20,movement_30_sec,2024-11-20 03:08:02-08:00,1
173500,2024-11-20,movement_30_sec,2024-11-20 03:08:32-08:00,1
173501,2024-11-20,movement_30_sec,2024-11-20 03:09:02-08:00,1
173502,2024-11-20,movement_30_sec,2024-11-20 03:09:32-08:00,1
173503,2024-11-20,movement_30_sec,2024-11-20 03:10:02-08:00,2
173504,2024-11-20,movement_30_sec,2024-11-20 03:10:32-08:00,1
173505,2024-11-20,movement_30_sec,2024-11-20 03:11:02-08:00,1
173506,2024-11-20,movement_30_sec,2024-11-20 03:11:32-08:00,1
173507,2024-11-20,movement_30_sec,2024-11-20 03:12:02-08:00,2
173508,2024-11-20,movement_30_sec,2024-11-20 03:12:32-08:00,1
173509,2024-11-20,movement_30_sec,2024-11-20 03:13:02-08:00,1
173510,2024-11-20,movement_30_sec,2024-11-20 03:13:32-08:00,2
173511,2024-11-20,movement_30_sec,2024-11-20 03:14:02-08:00,1
173512,2024-11-20,movement_30_sec,2024-11-20 03:14:32-08:00,1
173513,2024-11-20,movement_30_sec,2024-11-20 03:15:02-08:00,1
173514,2024-11-20,movement_30_sec,2024-11-20 03:15:32-08:00,1
173515,2024-11-20,movement_30_sec,2024-11-20 03:16:02-08:00,1
173516,2024-11-20,movement_30_sec,2024-11-20 03:16:32-08:00,2
173517,2024-11-20,movement_30_sec,2024-11-20 03:17:02-08:00,1
173518,2024-11-20,movement_30_sec,2024-11-20 03:17:32-08:00,2
173519,2024-11-20,movement_30_sec,2024-11-20 03:18:02-08:00,1
173520,2024-11-20,movement_30_sec,2024-11-20 03:18:32-08:00,1
173521,2024-11-20,movement_30_sec,2024-11-20 03:19:02-08:00,1
173522,2024-11-20,movement_30_sec,2024-11-20 03:19:32-08:00,1
173523,2024-11-20,movement_30_sec,2024-11-20 03:20:02-08:00,1
173524,2024-11-20,movement_30_sec,2024-11-20 03:20:32-08:00,1
173525,2024-11-20,movement_30_sec,2024-11-20 03:21:02-08:00,1
173526,2024-11-20,movement_30_sec,2024-11-20 03:21:32-08:00,2
173527,2024-11-20,movement_30_sec,2024-11-20 03:22:02-08:00,1
173528,2024-11-20,movement_30_sec,2024-11-20 03:22:32-08:00,2
173529,2024-11-20,movement_30_sec,2024-11-20 03:23:02-08:00,1
173530,2024-11-20,movement_30_sec,2024-11-20 03:23:32-08:00,1
173531,2024-11-20,movement_30_sec,2024-11-20 03:24:02-08:00,1
173532,2024-11-20,movement_30_sec,2024-11-20 03:24:32-08:00,2
173533,2024-11-20,movement_30_sec,2024-11-20 03:25:02-08:00,1
173534,2024-11-20,movement_30_sec,2024-11-20 03:25:32-08:00,2
173535,2024-11-20,movement_30_sec,2024-11-20 03:26:02-08:00,1
173536,2024-11-20,movement_30_sec,2024-11-20 03:26:32-08:00,1
173537,2024-11-20,movement_30_sec,2024-11-20 03:27:02-08:00,2
173538,2024-11-20,movement_30_sec,2024-11-20 03:27:32-08:00,1
173539,2024-11-20,movement_30_sec,2024-11-20 03:28:02-08:00,1
173540,2024-11-20,movement_30_sec,2024-11-20 03:28:32-08:00,2
173541,2024-11-20,movement_30_sec,2024-11-20 03:29:02-08:00,1
173542,2024-11-20,movement_30_sec,2024-11-20 03:29:32-08:00,1
173543,2024-11-20,movement_30_sec,2024-11-20 03:30:02-08:00,2
173544,2024-11-20,movement_30_sec,2024-11-20 03:30:32-08:00,1
173545,2024-11-20,movement_30_sec,2024-11-20 03:31:02-08:00,1
173546,2024-11-20,movement_30_sec,2024-11-20 03:31:32-08:00,1
173547,2024-11-20,movement_30_sec,2024-11-20 03:32:02-08:00,2
173548,2024-11-20,movement_30_sec,2024-11-20 03:32:32-08:00,1
173549,2024-11-20,movement_30_sec,2024-11-20 03:33:02-08:00,1
173550,2024-11-20,movement_30_sec,2024-11-20 03:33:32-08:00,2
173551,2024-11-20,movement_30_sec,2024-11-20 03:34:02-08:00,3
173552,2024-11-20,movement_30_sec,2024-11-20 03:34:32-08:00,1
173553,2024-11-20,movement_30_sec,2024-11-20 03:35:02-08:00,1
173554,2024-11-20,movement_30_sec,2024-11-20 03:35:32-08:00,1
173555,2024-11-20,movement_30_sec,2024-11-20 03:36:02-08:00,1
173556,2024-11-20,movement_30_sec,2024-11-20 03:36:32-08:00,1
173557,2024-11-20,movement_30_sec,2024-11-20 03:37:02-08:00,1
173558,2024-11-20,movement_30_sec,2024-11-20 03:37:32-08:00,1
173559,2024-11-20,movement_30_sec,2024-11-20 03:38:02-08:00,1
173560,2024-11-20,movement_30_sec,2024-11-20 03:38:32-08:00,1
173561,2024-11-20,movement_30_sec,2024-11-20 03:39:02-08:00,1
173562,2024-11-20,movement_30_sec,2024-11-20 03:39:32-08:00,1
173563,2024-11-20,movement_30_sec,2024-11-20 03:40:02-08:00,1
173564,2024-11-20,movement_30_sec,2024-11-20 03:40:32-08:00,1
173565,2024-11-20,movement_30_sec,2024-11-20 03:41:02-08:00,1
173566,2024-11-20,movement_30_sec,2024-11-20 03:41:32-08:00,1
173567,2024-11-20,movement_30_sec,2024-11-20 03:42:02-08:00,1
173568,2024-11-20,movement_30_sec,2024-11-20 03:42:32-08:00,1
173569,2024-11-20,movement_30_sec,2024-11-20 03:43:02-08:00,1
173570,2024-11-20,movement_30_sec,2024-11-20 03:43:32-08:00,1
173571,2024-11-20,movement_30_sec,2024-11-20 03:44:02-08:00,1
173572,2024-11-20,movement_30_sec,2024-11-20 03:44:32-08:00,1
173573,2024-11-20,movement_30_sec,2024-11-20 03:45:02-08:00,1
173574,2024-11-20,movement_30_sec,2024-11-20 03:45:32-08:00,1
173575,2024-11-20,movement_30_sec,2024-11-20 03:46:02-08:00,1
173576,2024-11-20,movement_30_sec,2024-11-20 03:46:32-08:00,1
173577,2024-11-20,movement_30_sec,2024-11-20 03:47:02-08:00,1
173578,2024-11-20,movement_30_sec,2024-11-20 03:47:32-08:00,1
173579,2024-11-20,movement_30_sec,2024-11-20 03:48:02-08:00,1
173580,2024-11-20,movement_30_sec,2024-11-20 03:48:32-08:00,1
173581,2024-11-20,movement_30_sec,2024-11-20 03:49:02-08:00,1
173582,2024-11-20,movement_30_sec,2024-11-20 03:49:32-08:00,1
173583,2024-11-20,movement_30_sec,2024-11-20 03:50:02-08:00,2
173584,2024-11-20,movement_30_sec,2024-11-20 03:50:32-08:00,2
173585,2024-11-20,movement_30_sec,2024-11-20 03:51:02-08:00,1
173586,2024-11-20,movement_30_sec,2024-11-20 03:51:32-08:00,1
173587,2024-11-20,movement_30_sec,2024-11-20 03:52:02-08:00,1
173588,2024-11-20,movement_30_sec,2024-11-20 03:52:32-08:00,1
173589,2024-11-20,movement_30_sec,2024-11-20 03:53:02-08:00,1
173590,2024-11-20,movement_30_sec,2024-11-20 03:53:32-08:00,1
173591,2024-11-20,movement_30_sec,2024-11-20 03:54:02-08:00,1
173592,2024-11-20,movement_30_sec,2024-11-20 03:54:32-08:00,1
173593,2024-11-20,movement_30_sec,2024-11-20 03:55:02-08:00,1
173594,2024-11-20,movement_30_sec,2024-11-20 03:55:32-08:00,1
173595,2024-11-20,movement_30_sec,2024-11-20 03:56:02-08:00,1
173596,2024-11-20,movement_30_sec,2024-11-20 03:56:32-08:00,1
173597,2024-11-20,movement_30_sec,2024-11-20 03:57:02-08:00,1
173598,2024-11-20,movement_30_sec,2024-11-20 03:57:32-08:00,1
173599,2024-11-20,movement_30_sec,2024-11-20 03:58:02-08:00,1
173600,2024-11-20,movement_30_sec,2024-11-20 03:58:32-08:00,1
173601,2024-11-20,movement_30_sec,2024-11-20 03:59:02-08:00,2
173602,2024-11-20,movement_30_sec,2024-11-20 03:59:32-08:00,1
173603,2024-11-20,movement_30_sec,2024-11-20 04:00:02-08:00,1
173604,2024-11-20,movement_30_sec,2024-11-20 04:00:32-08:00,1
173605,2024-11-20,movement_30_sec,2024-11-20 04:01:02-08:00,1
173606,2024-11-20,movement_30_sec,2024-11-20 04:01:32-08:00,1
173607,2024-11-20,movement_30_sec,2024-11-20 04:02:02-08:00,1
173608,2024-11-20,movement_30_sec,2024-11-20 04:02:32-08:00,1
173609,2024-11-20,movement_30_sec,2024-11-20 04:03:02-08:00,1
173610,2024-11-20,movement_30_sec,2024-11-20 04:03:32-08:00,2
173611,2024-11-20,movement_30_sec,2024-11-20 04:04:02-08:00,1
173612,2024-11-20,movement_30_sec,2024-11-20 04:04:32-08:00,1
173613,2024-11-20,movement_30_sec,2024-11-20 04:05:02-08:00,1
173614,2024-11-20,movement_30_sec,2024-11-20 04:05:32-08:00,1
173615,2024-11-20,movement_30_sec,2024-11-20 04:06:02-08:00,1
173616,2024-11-20,movement_30_sec,2024-11-20 04:06:32-08:00,1
173617,2024-11-20,movement_30_sec,2024-11-20 04:07:02-08:00,1
173618,2024-11-20,movement_30_sec,2024-11-20 04:07:32-08:00,1
173619,2024-11-20,movement_30_sec,2024-11-20 04:08:02-08:00,1
173620,2024-11-20,movement_30_sec,2024-11-20 04:08:32-08:00,1
173621,2024-11-20,movement_30_sec,2024-11-20 04:09:02-08:00,1
173622,2024-11-20,movement_30_sec,2024-11-20 04:09:32-08:00,1
173623,2024-11-20,movement_30_sec,2024-11-20 04:10:02-08:00,1
173624,2024-11-20,movement_30_sec,2024-11-20 04:10:32-08:00,1
173625,2024-11-20,movement_30_sec,2024-11-20 04:11:02-08:00,1
173626,2024-11-20,movement_30_sec,2024-11-20 04:11:32-08:00,1
173627,2024-11-20,movement_30_sec,2024-11-20 04:12:02-08:00,2
173628,2024-11-20,movement_30_sec,2024-11-20 04:12:32-08:00,1
173629,2024-11-20,movement_30_sec,2024-11-20 04:13:02-08:00,1
173630,2024-11-20,movement_30_sec,2024-11-20 04:13:32-08:00,1
173631,2024-11-20,movement_30_sec,2024-11-20 04:14:02-08:00,1
173632,2024-11-20,movement_30_sec,2024-11-20 04:14:32-08:00,1
173633,2024-11-20,movement_30_sec,2024-11-20 04:15:02-08:00,1
173634,2024-11-20,movement_30_sec,2024-11-20 04:15:32-08:00,1
173635,2024-11-20,movement_30_sec,2024-11-20 04:16:02-08:00,1
173636,2024-11-20,movement_30_sec,2024-11-20 04:16:32-08:00,1
173637,2024-11-20,movement_30_sec,2024-11-20 04:17:02-08:00,1
173638,2024-11-20,movement_30_sec,2024-11-20 04:17:32-08:00,1
173639,2024-11-20,movement_30_sec,2024-11-20 04:18:02-08:00,1
173640,2024-11-20,movement_30_sec,2024-11-20 04:18:32-08:00,1
173641,2024-11-20,movement_30_sec,2024-11-20 04:19:02-08:00,1
173642,2024-11-20,movement_30_sec,2024-11-20 04:19:32-08:00,1
173643,2024-11-20,movement_30_sec,2024-11-20 04:20:02-08:00,2
173644,2024-11-20,movement_30_sec,2024-11-20 04:20:32-08:00,2
173645,2024-11-20,movement_30_sec,2024-11-20 04:21:02-08:00,1
173646,2024-11-20,movement_30_sec,2024-11-20 04:21:32-08:00,1
173647,2024-11-20,movement_30_sec,2024-11-20 04:22:02-08:00,1
173648,2024-11-20,movement_30_sec,2024-11-20 04:22:32-08:00,1
173649,2024-11-20,movement_30_sec,2024-11-20 04:23:02-08:00,1
173650,2024-11-20,movement_30_sec,2024-11-20 04:23:32-08:00,1
173651,2024-11-20,movement_30_sec,2024-11-20 04:24:02-08:00,2
173652,2024-11-20,movement_30_sec,2024-11-20 04:24:32-08:00,2
173653,2024-11-20,movement_30_sec,2024-11-20 04:25:02-08:00,2
173654,2024-11-20,movement_30_sec,2024-11-20 04:25:32-08:00,1
173655,2024-11-20,movement_30_sec,2024-11-20 04:26:02-08:00,2
173656,2024-11-20,movement_30_sec,2024-11-20 04:26:32-08:00,1
173657,2024-11-20,movement_30_sec,2024-11-20 04:27:02-08:00,2
